ita_name,year_month,responses
芸スポ速報+,2014-09,52378.76666666667
芸スポ速報+,2014-10,51311.032258064515
芸スポ速報+,2014-11,48182.066666666666
芸スポ速報+,2014-12,42426.22222222222
芸スポ速報+,2015-01,42768.58064516129
芸スポ速報+,2015-02,47198.96428571428
芸スポ速報+,2015-03,40695.8125
芸スポ速報+,2015-04,47932.13333333333
芸スポ速報+,2015-05,45258.967741935485
芸スポ速報+,2015-06,48513.23333333333
芸スポ速報+,2015-07,46068.22580645161
芸スポ速報+,2015-08,48701.3870967742
芸スポ速報+,2015-09,50438.63333333333
芸スポ速報+,2015-10,48936.290322580644
芸スポ速報+,2015-11,55111.86666666667
芸スポ速報+,2015-12,50952.06451612903
芸スポ速報+,2016-01,89153.32258064517
芸スポ速報+,2016-02,72094.41379310345
芸スポ速報+,2016-03,71071.87096774194
芸スポ速報+,2016-04,66431.03333333334
芸スポ速報+,2016-05,65090.096774193546
芸スポ速報+,2016-06,62269.73333333333
芸スポ速報+,2016-07,59848.12903225807
芸スポ速報+,2016-08,91367.1
芸スポ速報+,2016-09,77797.16666666667
芸スポ速報+,2016-10,72201.6129032258
芸スポ速報+,2016-11,65830.23333333334
芸スポ速報+,2016-12,74364.12903225806
芸スポ速報+,2017-01,68471.80645161291
芸スポ速報+,2017-02,69826.07142857143
芸スポ速報+,2017-03,59812.16129032258
芸スポ速報+,2017-04,54892.166666666664
芸スポ速報+,2017-05,58044.74193548387
芸スポ速報+,2017-06,68085.16666666667
芸スポ速報+,2017-07,65665.48387096774
芸スポ速報+,2017-08,66638.93548387097
芸スポ速報+,2017-09,68398.1
芸スポ速報+,2017-10,57402.12903225807
芸スポ速報+,2017-11,68360.23333333334
芸スポ速報+,2017-12,61764.354838709674
芸スポ速報+,2018-01,65526.51612903226
芸スポ速報+,2018-02,74450.71428571429
芸スポ速報+,2018-03,65326.23333333333
芸スポ速報+,2018-04,77802.63333333333
芸スポ速報+,2018-05,84014.06451612903
芸スポ速報+,2018-06,94124.7
芸スポ速報+,2018-07,77560.80645161291
芸スポ速報+,2018-08,69014.12903225806
芸スポ速報+,2018-09,84240.7
芸スポ速報+,2018-10,63216.83870967742
芸スポ速報+,2018-11,64024.86666666667
芸スポ速報+,2018-12,61193.096774193546
芸スポ速報+,2019-01,75501.16129032258
芸スポ速報+,2019-02,66963.0
芸スポ速報+,2019-03,68701.6129032258
芸スポ速報+,2019-04,67493.3
芸スポ速報+,2019-05,68587.87096774194
芸スポ速報+,2019-06,84839.33333333333
芸スポ速報+,2019-07,93983.54838709677
芸スポ速報+,2019-08,68072.41935483871
芸スポ速報+,2019-09,66894.36666666667
芸スポ速報+,2019-10,73694.25806451614
芸スポ速報+,2019-11,73200.26666666666
芸スポ速報+,2019-12,60663.48387096774
芸スポ速報+,2020-01,71771.0
芸スポ速報+,2020-02,63407.48275862069
芸スポ速報+,2020-03,69925.03225806452
芸スポ速報+,2020-04,80014.56666666667
芸スポ速報+,2020-05,71745.29032258065
芸スポ速報+,2020-06,61003.066666666666
芸スポ速報+,2020-07,60088.25806451613
芸スポ速報+,2020-08,54943.87096774193
芸スポ速報+,2020-09,56326.86666666667
芸スポ速報+,2020-10,51702.58064516129
芸スポ速報+,2020-11,50200.73333333333
芸スポ速報+,2020-12,43471.1935483871
芸スポ速報+,2021-01,53319.967741935485
芸スポ速報+,2021-02,53492.57142857143
芸スポ速報+,2021-03,47531.096774193546
芸スポ速報+,2021-04,50063.13333333333
芸スポ速報+,2021-05,42848.3870967742
芸スポ速報+,2021-06,48403.566666666666
芸スポ速報+,2021-07,73392.7741935484
芸スポ速報+,2021-08,76682.6129032258
芸スポ速報+,2021-09,49995.8064516129
芸スポ速報+,2021-10,50404.87096774193
芸スポ速報+,2021-11,57412.86666666667
芸スポ速報+,2021-12,50435.06451612903
芸スポ速報+,2022-01,61222.83870967742
芸スポ速報+,2022-02,72926.14285714286
芸スポ速報+,2022-03,50097.77419354839
芸スポ速報+,2022-04,49064.73333333333
芸スポ速報+,2022-05,48938.74193548387
芸スポ速報+,2022-06,40647.63333333333
芸スポ速報+,2022-07,36683.87096774193
芸スポ速報+,2022-08,27126.225806451614
芸スポ速報+,2022-09,29728.7
芸スポ速報+,2022-10,33344.290322580644
芸スポ速報+,2022-11,41002.7
芸スポ速報+,2022-12,45095.45161290323
芸スポ速報+,2023-01,44055.645161290326
芸スポ速報+,2023-02,52916.75
芸スポ速報+,2023-03,62064.51612903226
芸スポ速報+,2023-04,31183.1
芸スポ速報+,2023-05,35914.032258064515
芸スポ速報+,2023-06,35366.933333333334
芸スポ速報+,2023-07,34492.74193548387
芸スポ速報+,2023-08,42414.903225806454
芸スポ速報+,2023-09,61568.5
芸スポ速報+,2023-10,47491.51612903226
芸スポ速報+,2023-11,51892.666666666664
芸スポ速報+,2023-12,46132.22580645161
芸スポ速報+,2024-01,79606.09677419355
芸スポ速報+,2024-02,70260.24137931035
芸スポ速報+,2024-03,62331.09375
芸スポ速報+,2024-04,35683.13333333333
芸スポ速報+,2024-05,28359.548387096773
芸スポ速報+,2024-06,31102.1
芸スポ速報+,2024-07,33615.653846153844
